trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",30,14,10.539080502078168,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,1,-20.381435501198652,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",25,13,14.997680218622587,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,10,9.52336168343398,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,14,9.538947758062344,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,0,5.731256531622581,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,6,11.170394673533199,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,6,30.233157999682692,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,13,5.96123769702035,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,14,15.45128288685558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,10,13.524257593151773,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,5,15.257249950732591,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",20,5,-0.5788159895180867,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",35,19,16.03589869065076,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",30,13,-6.228846777303912,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,0,-27.287364327487495,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,14,13.751062263640774,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,9,17.85307588845398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,0,4.269102751712636,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",25,6,10.330045039914467,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,9,8.774136073459882,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",25,0,27.773318067558627,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",25,14,22.387556661650102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",35,25,-22.86996751478417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",25,8,30.85643124030976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,14,22.366717384109716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,14,3.162641420220377,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",20,2,24.4204541271641,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",25,0,0.033470430493561354,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",25,0,12.704783438110223,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,5,19.0806190272375,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",30,20,18.880242011744745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,12,-0.02709955196567715,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",20,8,22.078935287248107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",25,16,13.458302572789822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",30,16,-18.494452842780554,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,0,19.238905584332187,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,16,8.020693114996723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",25,15,5.995993380482713,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,14,18.014356339675334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",20,0,-29.66455239865708,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",25,0,21.375645670576198,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,16,7.793259412757317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",25,0,11.21222004580757,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",30,17,12.97608969279931,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,0,5.782963478837834,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,1,8.437334830042563,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",25,10,25.832000682404885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,0,-34.92841307252586,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",20,3,30.8836092905681,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",25,1,-32.85617810101035,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",20,8,2.445357828618019,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",25,1,-40.128635054555964,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 1}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",25,18,15.470684347909321,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",20,0,-5.270931179211728,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",25,7,-1.3557509571899529,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,15,3.9076413403964647,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",20,12,-18.895058347800934,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,0,11.056844958125987,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",20,9,-19.33226534265902,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",25,13,21.64465618600626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",30,21,8.492803426075469,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",30,4,-51.95024503206554,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 1}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,6,22.20508108261075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",25,4,30.599800834729017,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",25,14,-2.1679337970944,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,19,8.34470388572533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",30,1,3.519796123759984,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,14,4.083554554982719,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,2,0.34725489677807797,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,12,21.915393582009525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",35,25,9.41566186429873,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",20,14,9.67092139258661,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,8,1.7855785667927027,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",30,22,14.915577609882762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",25,0,24.55186123759133,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",20,2,22.86870109766731,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",25,7,24.883640029430765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",20,15,2.8638780912727926,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",25,0,-19.983776808521156,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,10,15.732482877257077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,2,-24.624743782785036,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",25,12,7.900321856038754,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",25,15,-24.729159155985606,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,3,-25.061593204399152,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,6,-19.076452765984037,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",20,5,-25.86078704842249,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",20,3,4.062901652449304,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",20,9,17.68203322371282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",25,0,-12.101563650437944,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",30,15,20.954630165337797,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",20,12,-39.20478674098497,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",25,3,-15.735755171798644,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",25,20,6.6036647955384105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",30,13,-50.53017727346034,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,11,4.329028734267443,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",20,14,-2.921620860521405,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",25,7,18.342816679996886,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",30,20,4.718402067925918,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",25,8,20.19003147196284,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",20,3,27.341567748413105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",25,0,0.38120689606935443,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",20,0,32.658161450123735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",25,4,15.579455580330913,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",30,3,23.206203216459535,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",25,19,9.687598013912014,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",20,6,26.28390754388734,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",25,6,34.713671977096205,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,2,16.931328344064678,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",30,16,26.34175543104549,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",20,3,32.51252944751376,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,0,22.11676566296559,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",25,15,17.366414936099634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",20,0,-21.007591577704357,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",30,15,4.400919957092708,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",25,14,24.676501685531335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",20,16,7.3000176132173715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",25,19,8.987805479727966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",25,11,18.4954308593227,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,15,-44.70790500568931,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",25,7,-68.97937987148659,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",30,8,20.352246804352504,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",20,9,18.158352379844022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",30,21,15.082802862906105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",25,11,8.703190616433092,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",30,10,-15.510828142683083,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,0,-2.9470859664581504,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",30,18,-31.334176569943633,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",25,10,16.98950015359394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,14,13.031688575526093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",25,7,30.51368728101022,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",20,11,16.549891348636745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,7,21.011356506826456,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",25,7,28.53226896668486,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",20,14,14.10626903245698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,12,14.455543470349344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",25,17,14.812748320469861,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",30,15,15.08038187457304,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",20,13,11.067046998965138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",25,9,5.27378295150319,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",20,1,0.5710758626151096,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",25,14,7.960190444159619,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,10,15.01037605199571,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",30,15,-17.75789516544965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",20,13,11.201047367422088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",35,18,29.69419658367384,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,0,33.03811881402465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",30,0,25.226238472594385,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",30,7,31.989053760254407,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",25,10,-24.154844490597007,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",20,7,25.013174074973964,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",20,15,-15.441274967028097,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",20,0,27.513767785475927,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",20,0,22.49920527180428,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",25,15,18.24672546134562,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",25,15,18.03984821853368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",20,0,-6.586493325031467,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",20,10,17.50913169354657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",25,13,22.67622366713796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",35,24,21.808263564634345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",25,3,-20.886565067844042,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",25,16,-49.166719869359866,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,10,21.877932007394634,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",20,10,-19.27246564574105,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",25,7,2.716521964385165,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",20,12,12.510024055986952,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",30,8,0.7263200729162365,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",20,14,-1.2496341668166573,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",20,3,18.74995562569118,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",30,6,12.153111083792648,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",25,6,-13.62845290524961,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",20,10,13.777451899487094,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",20,0,25.837958394134475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",30,10,19.44447256125488,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",25,10,-12.007541694962237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",20,9,17.931010937312827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",25,10,-21.373040410649143,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",25,17,12.930580099657195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",20,14,-3.0129954965412495,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",25,8,23.002346483479748,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",20,6,22.393130577945627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",20,7,-2.869337943312397,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",25,19,2.8114994615214943,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",30,20,17.077751646364227,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",25,10,14.193961263160803,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
